|Id|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_0|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6|Prediction|Score
508|508|300000.0|1.0|1.0|2.0|27.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.5768253803253174
509|509|60000.0|2.0|1.0|2.0|30.0|1.0|2.0|2.0|2.0|2.0|2.0|41259.0|40715.0|43153.0|43845.0|44795.0|45710.0|400.0|3406.0|1700.0|1800.0|1800.0|0.0|1|0.8463928699493408
510|510|410000.0|2.0|2.0|2.0|42.0|0.0|0.0|0.0|-1.0|-1.0|0.0|37492.0|33535.0|7267.0|14190.0|132106.0|289397.0|1625.0|1031.0|14224.0|132116.0|163020.0|10014.0|0|0.8838116526603699
511|511|10000.0|1.0|2.0|2.0|22.0|1.0|2.0|2.0|2.0|0.0|0.0|7019.0|6760.0|8882.0|8520.0|8694.0|8871.0|0.0|2400.0|0.0|174.0|177.0|181.0|1|0.8611373901367188
512|512|110000.0|2.0|1.0|2.0|35.0|-1.0|2.0|-1.0|0.0|0.0|-1.0|549.0|179.0|1166.0|790.0|806.0|1729.0|0.0|1166.0|0.0|446.0|1729.0|0.0|0|0.5385614037513733
513|513|100000.0|2.0|1.0|2.0|36.0|0.0|0.0|2.0|0.0|0.0|2.0|10672.0|11025.0|5791.0|3623.0|5554.0|5309.0|2355.0|0.0|500.0|2000.0|0.0|1000.0|0|0.5046497583389282
514|514|240000.0|1.0|1.0|1.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|167835.0|170978.0|172217.0|163786.0|81611.0|79817.0|7200.0|8400.0|7000.0|3000.0|2900.0|3100.0|0|0.6976379156112671
515|515|230000.0|1.0|1.0|2.0|27.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|5652.0|7652.0|2062.0|2007.0|2104.0|394.0|7662.0|2066.0|2007.0|2108.0|394.0|3214.0|0|0.6653031706809998
516|516|50000.0|2.0|1.0|2.0|23.0|1.0|-1.0|2.0|0.0|0.0|0.0|-69.0|7721.0|3079.0|7095.0|7237.0|6446.0|7790.0|0.0|4095.0|245.0|234.0|266.0|1|0.7157304883003235
517|517|270000.0|2.0|4.0|1.0|33.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|1205.0|0.0|0.0|0.0|0.0|1205.0|0.0|0.0|0.0|0.0|0|0.6854841709136963
518|518|260000.0|1.0|2.0|2.0|30.0|0.0|0.0|0.0|2.0|0.0|0.0|4640.0|5891.0|8840.0|8464.0|10068.0|10977.0|1500.0|4000.0|0.0|2000.0|1500.0|1000.0|1|0.5131053328514099
519|519|30000.0|2.0|3.0|2.0|22.0|3.0|2.0|2.0|2.0|2.0|3.0|9340.0|10533.0|10221.0|16808.0|17738.0|17174.0|1500.0|0.0|6808.0|1502.0|0.0|0.0|1|0.9856581091880798
520|520|180000.0|2.0|3.0|1.0|35.0|0.0|0.0|0.0|0.0|0.0|2.0|175200.0|175285.0|60790.0|50479.0|28739.0|18037.0|7002.0|1807.0|2000.0|4000.0|0.0|33000.0|0|0.7425151467323303
521|521|220000.0|2.0|2.0|1.0|48.0|0.0|0.0|0.0|0.0|0.0|0.0|28132.0|30362.0|31387.0|32559.0|35019.0|37422.0|2700.0|1534.0|1700.0|3000.0|3000.0|3000.0|0|0.6713942289352417
522|522|340000.0|2.0|2.0|1.0|39.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|93767.0|65758.0|353.0|5674.0|3344.0|3406.0|65758.0|359.0|5674.0|3692.0|3406.0|2622.0|0|0.6988204121589661
523|523|50000.0|1.0|3.0|1.0|51.0|0.0|0.0|0.0|0.0|0.0|0.0|47877.0|48519.0|46538.0|45465.0|18654.0|19042.0|2516.0|2106.0|2048.0|783.0|806.0|652.0|0|0.6120556592941284
524|524|30000.0|2.0|2.0|2.0|23.0|2.0|0.0|0.0|0.0|0.0|0.0|21684.0|23018.0|24630.0|24813.0|25333.0|25911.0|2000.0|2000.0|888.0|920.0|1000.0|2000.0|1|0.8309162259101868
525|525|130000.0|2.0|2.0|3.0|38.0|-1.0|-1.0|-1.0|0.0|0.0|-1.0|780.0|0.0|11836.0|7216.0|8826.0|390.0|0.0|11836.0|2000.0|2000.0|390.0|390.0|0|0.7737194895744324
526|526|350000.0|2.0|1.0|2.0|41.0|0.0|0.0|0.0|0.0|0.0|0.0|122017.0|121505.0|119522.0|119947.0|117328.0|118400.0|6000.0|5900.0|5800.0|4100.0|4500.0|5000.0|0|0.7739176750183105
527|527|180000.0|2.0|1.0|2.0|28.0|-1.0|-1.0|-1.0|-1.0|-1.0|-2.0|8366.0|16912.0|9199.0|4745.0|0.0|0.0|16912.0|9211.0|4758.0|0.0|0.0|2771.0|0|0.7549842000007629
528|528|60000.0|2.0|2.0|2.0|31.0|2.0|2.0|2.0|2.0|0.0|-1.0|57880.0|56355.0|59327.0|35305.0|17655.0|77775.0|0.0|4058.0|34.0|3000.0|40793.0|4952.0|1|0.8894243836402893
529|529|50000.0|2.0|2.0|1.0|42.0|0.0|0.0|0.0|0.0|0.0|0.0|49624.0|49357.0|49366.0|49221.0|48848.0|47545.0|2100.0|2150.0|2200.0|2000.0|2000.0|3000.0|0|0.6421157121658325
530|530|100000.0|2.0|2.0|1.0|31.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|92265.0|93873.0|1473.0|2946.0|1473.0|540.0|5000.0|1473.0|2946.0|0.0|540.0|780.0|0|0.7199032306671143
531|531|30000.0|1.0|3.0|2.0|41.0|1.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0.6842662692070007
532|532|60000.0|2.0|1.0|2.0|28.0|1.0|-2.0|-2.0|-1.0|-1.0|0.0|0.0|0.0|0.0|619.0|39224.0|34881.0|0.0|0.0|619.0|39224.0|1500.0|1500.0|0|0.7360559701919556
533|533|20000.0|2.0|4.0|2.0|22.0|1.0|2.0|0.0|0.0|0.0|0.0|11871.0|11375.0|10620.0|11355.0|11209.0|11299.0|0.0|1265.0|1000.0|244.0|500.0|500.0|1|0.7253101468086243
534|534|110000.0|2.0|2.0|2.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|34486.0|43872.0|45140.0|46885.0|48129.0|49327.0|10000.0|2000.0|2500.0|2000.0|2000.0|2000.0|0|0.660793662071228
535|535|120000.0|2.0|4.0|1.0|41.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|77.0|-1460.0|-1460.0|-1460.0|-1460.0|77.0|1460.0|0.0|0.0|0.0|0.0|0|0.6976067423820496
536|536|500000.0|1.0|1.0|1.0|42.0|-2.0|-1.0|0.0|0.0|-2.0|-2.0|5121.0|29478.0|43892.0|6420.0|49240.0|6772.0|31305.0|43864.0|6453.0|49470.0|3723.0|103686.0|0|0.9769769310951233
537|537|30000.0|1.0|3.0|1.0|45.0|2.0|2.0|2.0|3.0|5.0|4.0|25161.0|24476.0|28721.0|31262.0|30217.0|29158.0|0.0|5000.0|3300.0|0.0|0.0|0.0|1|0.9770570993423462
538|538|20000.0|2.0|2.0|2.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|16976.0|17687.0|18894.0|19693.0|19894.0|3473.0|1300.0|1500.0|1250.0|451.0|160.0|69.0|0|0.5975781083106995
539|539|380000.0|2.0|1.0|1.0|36.0|-2.0|-1.0|-1.0|-1.0|-1.0|2.0|3744.0|20334.0|8499.0|53235.0|101439.0|34579.0|20498.0|8549.0|53471.0|101785.0|117.0|32347.0|0|0.9404463171958923
540|540|100000.0|2.0|2.0|2.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|96636.0|95169.0|97303.0|99339.0|77082.0|77677.0|3402.0|3663.0|3788.0|2695.0|2772.0|2903.0|0|0.717043399810791
541|541|140000.0|2.0|2.0|2.0|29.0|0.0|0.0|0.0|2.0|0.0|0.0|62023.0|61729.0|67891.0|65861.0|64848.0|64936.0|3000.0|8600.0|6.0|2500.0|2500.0|2500.0|0|0.6911578178405762
542|542|200000.0|2.0|2.0|2.0|27.0|-1.0|-1.0|-1.0|0.0|-1.0|-1.0|13285.0|2150.0|14122.0|27413.0|35377.0|29922.0|2155.0|14122.0|23007.0|7212.0|29922.0|37790.0|0|0.8443740606307983
543|543|430000.0|2.0|1.0|2.0|30.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|31423.0|3650.0|44671.0|81979.0|9120.0|85407.0|3650.0|44671.0|82555.0|9120.0|85407.0|14261.0|0|0.9719812273979187
544|544|230000.0|1.0|2.0|1.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|170413.0|166858.0|170323.0|172136.0|175550.0|179291.0|5976.0|6158.0|6247.0|6276.0|6562.0|7769.0|0|0.659156858921051
545|545|50000.0|2.0|3.0|1.0|43.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|6748.0|1366.0|1173.0|1473.0|1473.0|1623.0|1366.0|1173.0|1773.0|1473.0|1623.0|946.0|0|0.6410344839096069
546|546|20000.0|2.0|3.0|2.0|40.0|0.0|0.0|0.0|0.0|0.0|-1.0|19088.0|13828.0|9290.0|6636.0|2941.0|642.0|1248.0|1200.0|1156.0|1000.0|700.0|4600.0|0|0.6428549885749817
547|547|480000.0|2.0|1.0|2.0|33.0|0.0|0.0|0.0|0.0|-1.0|0.0|621749.0|550102.0|475386.0|384078.0|397682.0|399659.0|22024.0|21008.0|17134.0|400046.0|17003.0|4436.0|0|0.6091182231903076
548|548|110000.0|1.0|1.0|2.0|29.0|2.0|0.0|0.0|0.0|2.0|0.0|77831.0|79365.0|81485.0|86309.0|84028.0|86114.0|3430.0|4000.0|7100.0|0.0|3600.0|3142.0|1|0.8557758331298828
549|549|360000.0|2.0|2.0|1.0|69.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.6293476819992065
550|550|10000.0|1.0|2.0|1.0|56.0|2.0|2.0|2.0|0.0|0.0|0.0|2097.0|4193.0|3978.0|4062.0|4196.0|4326.0|2300.0|0.0|150.0|200.0|200.0|160.0|1|0.9328190088272095
551|551|260000.0|2.0|2.0|2.0|30.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|4456.0|177.0|1406.0|1006.0|436.0|5860.0|177.0|1406.0|1006.0|440.0|5860.0|1306.0|0|0.6140111684799194
552|552|610000.0|2.0|1.0|2.0|38.0|0.0|0.0|0.0|0.0|0.0|0.0|608594.0|624475.0|632041.0|516575.0|454845.0|456596.0|26868.0|22375.0|17221.0|15300.0|16000.0|18000.0|0|0.7075972557067871
553|553|50000.0|2.0|2.0|1.0|40.0|0.0|0.0|0.0|0.0|0.0|0.0|31934.0|32711.0|34061.0|32672.0|32479.0|33431.0|2000.0|3000.0|3000.0|3000.0|2000.0|1000.0|0|0.6310921311378479
554|554|140000.0|1.0|3.0|1.0|54.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|1045.0|1947.0|998.0|955.0|1976.0|1895.0|1952.0|1001.0|957.0|1981.0|1900.0|1822.0|0|0.6488757133483887
555|555|70000.0|1.0|2.0|2.0|31.0|0.0|0.0|-1.0|-1.0|-2.0|-2.0|62737.0|40745.0|1880.0|0.0|0.0|0.0|4030.0|2500.0|0.0|0.0|0.0|0.0|0|0.6762125492095947
556|556|460000.0|1.0|2.0|1.0|55.0|0.0|0.0|-1.0|0.0|0.0|0.0|5352.0|8240.0|76653.0|75117.0|76616.0|78248.0|3000.0|76653.0|20000.0|2481.0|2600.0|2600.0|0|0.8795894980430603
557|557|30000.0|1.0|3.0|2.0|23.0|2.0|0.0|0.0|0.0|0.0|0.0|29144.0|30419.0|30097.0|25887.0|25707.0|0.0|2033.0|1420.0|0.0|92.0|0.0|0.0|1|0.8654979467391968
558|558|30000.0|1.0|2.0|2.0|24.0|1.0|2.0|-1.0|-1.0|-1.0|-1.0|2706.0|1261.0|390.0|390.0|390.0|390.0|0.0|390.0|390.0|390.0|390.0|780.0|1|0.6462942361831665
559|559|250000.0|1.0|2.0|1.0|44.0|0.0|0.0|0.0|0.0|0.0|0.0|254933.0|244433.0|249882.0|248013.0|99071.0|98928.0|8754.0|10866.0|5592.0|2212.0|2565.0|2156.0|0|0.6741557717323303
560|560|150000.0|2.0|1.0|2.0|27.0|-1.0|-1.0|-1.0|-1.0|-2.0|-1.0|346.0|21191.0|1339.0|0.0|0.0|8777.0|21379.0|1339.0|0.0|0.0|8777.0|9495.0|0|0.6776456832885742
561|561|20000.0|1.0|2.0|1.0|31.0|0.0|0.0|0.0|0.0|0.0|0.0|35651.0|20160.0|20080.0|19680.0|19680.0|0.0|4960.0|1400.0|0.0|0.0|0.0|0.0|0|0.5812340974807739
562|562|50000.0|2.0|2.0|2.0|24.0|0.0|0.0|2.0|0.0|-1.0|0.0|16691.0|15412.0|12420.0|13156.0|28315.0|28908.0|3500.0|0.0|1329.0|29328.0|1049.0|1186.0|0|0.5165278315544128
563|563|150000.0|1.0|1.0|1.0|43.0|-2.0|-2.0|-2.0|-2.0|-1.0|-1.0|1000.0|0.0|0.0|1522.0|5014.0|1000.0|0.0|0.0|1522.0|5014.0|1406.0|0.0|0|0.5687949061393738
564|564|500000.0|2.0|1.0|2.0|36.0|1.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.5087133049964905
565|565|170000.0|2.0|1.0|2.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|22138.0|23227.0|18894.0|7695.0|4777.0|3517.0|1808.0|1054.0|207.0|151.0|147.0|100.0|0|0.6977586150169373
566|566|180000.0|1.0|1.0|2.0|29.0|-2.0|-1.0|-1.0|-1.0|-2.0|-2.0|0.0|300.0|740.0|0.0|0.0|0.0|300.0|740.0|0.0|0.0|0.0|0.0|0|0.5710070729255676
567|567|40000.0|2.0|2.0|1.0|47.0|2.0|2.0|2.0|2.0|0.0|0.0|31121.0|30343.0|34021.0|33177.0|33870.0|34537.0|0.0|4514.0|0.0|1378.0|1382.0|1427.0|1|0.9383336305618286
568|568|180000.0|1.0|3.0|2.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|129719.0|133702.0|133758.0|80055.0|69672.0|33194.0|6070.0|3521.0|5000.0|5000.0|5004.0|5029.0|0|0.7919480204582214
569|569|80000.0|2.0|2.0|1.0|22.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|1941.0|2132.0|1667.0|2146.0|1073.0|2761.0|2132.0|1667.0|2146.0|0.0|2761.0|1073.0|0|0.7059959173202515
570|570|350000.0|2.0|2.0|1.0|39.0|1.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|590.0|0.0|0.0|0.0|0.0|590.0|0.0|0.0|1|0.6573605537414551
571|571|20000.0|2.0|1.0|2.0|23.0|-1.0|-1.0|0.0|0.0|0.0|0.0|6916.0|13914.0|10130.0|6165.0|6165.0|6315.0|14000.0|1145.0|950.0|0.0|150.0|6000.0|0|0.7194316387176514
572|572|330000.0|2.0|1.0|2.0|31.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|3437.0|7525.0|32096.0|1665.0|166.0|0.0|7565.0|32096.0|1665.0|166.0|0.0|16705.0|0|0.8601346015930176
573|573|200000.0|1.0|1.0|1.0|37.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|3509.0|-8.0|1898.0|0.0|6062.0|0.0|0.0|1906.0|0.0|6062.0|0.0|1534.0|0|0.5689695477485657
574|574|50000.0|2.0|2.0|2.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|35758.0|36664.0|30897.0|14693.0|247.0|0.0|3000.0|3000.0|5000.0|0.0|0.0|0.0|0|0.6129367351531982
575|575|80000.0|2.0|2.0|2.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|83120.0|51347.0|44878.0|42108.0|28316.0|29523.0|1764.0|1906.0|2000.0|2000.0|2000.0|2000.0|0|0.6941660642623901
576|576|280000.0|2.0|2.0|1.0|40.0|1.0|-2.0|-2.0|-2.0|-2.0|-2.0|-10.0|-10.0|-10.0|-10.0|-10.0|-10.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0.6449508666992188
577|577|80000.0|2.0|2.0|1.0|35.0|0.0|0.0|-1.0|-1.0|-1.0|-1.0|15234.0|15372.0|2783.0|2501.0|0.0|194.0|3000.0|2783.0|2501.0|0.0|194.0|756.0|0|0.6148893237113953
578|578|50000.0|2.0|2.0|1.0|30.0|0.0|0.0|0.0|0.0|0.0|2.0|25422.0|26456.0|27835.0|29070.0|30891.0|54741.0|1450.0|1800.0|2000.0|2600.0|0.0|2020.0|0|0.5447010397911072
579|579|50000.0|1.0|2.0|2.0|46.0|0.0|0.0|0.0|0.0|0.0|0.0|45206.0|45836.0|49577.0|18666.0|19058.0|19450.0|2362.0|20103.0|667.0|692.0|709.0|689.0|0|0.6170907616615295
580|580|280000.0|2.0|2.0|1.0|38.0|0.0|0.0|0.0|0.0|0.0|0.0|242864.0|237821.0|223180.0|237301.0|201226.0|207802.0|11000.0|11000.0|20000.0|10000.0|10000.0|15000.0|0|0.7262852191925049
581|581|80000.0|2.0|3.0|1.0|43.0|2.0|2.0|2.0|3.0|3.0|2.0|66852.0|68152.0|71459.0|73690.0|71908.0|76294.0|3000.0|5000.0|4000.0|0.0|5700.0|0.0|1|0.9394304156303406
582|582|30000.0|2.0|2.0|2.0|26.0|0.0|0.0|0.0|2.0|0.0|0.0|27376.0|27639.0|27788.0|25484.0|25707.0|25797.0|1500.0|3608.0|0.0|1000.0|1100.0|2200.0|1|0.5313760042190552
583|583|200000.0|1.0|3.0|1.0|47.0|0.0|0.0|0.0|0.0|2.0|0.0|185272.0|189657.0|103861.0|75480.0|70042.0|72157.0|10000.0|10000.0|6000.0|0.0|5000.0|3000.0|0|0.5303747653961182
584|584|30000.0|1.0|2.0|2.0|51.0|0.0|0.0|0.0|0.0|0.0|0.0|29628.0|29253.0|28342.0|28282.0|30118.0|24584.0|1460.0|1560.0|2000.0|3077.0|804.0|761.0|0|0.5515267252922058
585|585|350000.0|1.0|1.0|2.0|30.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|18265.0|31619.0|2071.0|2915.0|1011.0|23620.0|16158.0|2081.0|2929.0|1016.0|23738.0|919.0|0|0.6350864768028259
586|586|30000.0|2.0|1.0|2.0|44.0|1.0|2.0|0.0|-1.0|0.0|0.0|39347.0|34702.0|34822.0|15722.0|16467.0|17537.0|1200.0|1000.0|18000.0|1000.0|1500.0|1000.0|1|0.7124148607254028
587|587|220000.0|1.0|1.0|2.0|37.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.5841457843780518
588|588|80000.0|2.0|2.0|2.0|44.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|17047.0|11885.0|8254.0|5144.0|15365.0|2250.0|1435.0|1350.0|5144.0|15365.0|2250.0|2690.0|0|0.7238569855690002
589|589|50000.0|1.0|2.0|2.0|24.0|-1.0|-1.0|-2.0|-2.0|-2.0|-2.0|402.0|-2760.0|-3650.0|-3650.0|-3650.0|-3650.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.6099587082862854
590|590|440000.0|2.0|2.0|2.0|31.0|0.0|0.0|0.0|0.0|0.0|-1.0|49803.0|25781.0|18400.0|10978.0|1175.0|32857.0|1390.0|4375.0|271.0|497.0|34255.0|1048.0|0|0.7196224331855774
591|591|50000.0|2.0|1.0|2.0|24.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|12806.0|13490.0|0.0|0.0|0.0|0.0|7522.0|0.0|0.0|0.0|0.0|0.0|0|0.6218805909156799
592|592|300000.0|2.0|2.0|1.0|28.0|0.0|0.0|0.0|-1.0|0.0|0.0|30631.0|14623.0|9728.0|28960.0|26589.0|18171.0|1373.0|1010.0|42348.0|0.0|0.0|173.0|0|0.7460463643074036
593|593|310000.0|1.0|1.0|2.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|153620.0|147023.0|127390.0|129886.0|130676.0|127738.0|6603.0|4600.0|4507.0|4027.0|4025.0|4018.0|0|0.7230472564697266
594|594|140000.0|2.0|2.0|2.0|38.0|0.0|0.0|0.0|0.0|0.0|0.0|139001.0|141453.0|132415.0|130305.0|79775.0|74462.0|4826.0|8000.0|3100.0|3000.0|5417.0|0.0|0|0.7235443592071533
595|595|120000.0|2.0|2.0|1.0|25.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|26476.0|21393.0|0.0|0.0|0.0|0.0|6000.0|0.0|0.0|0.0|0.0|0.0|0|0.6716572046279907
596|596|60000.0|2.0|2.0|2.0|24.0|0.0|0.0|-1.0|2.0|0.0|0.0|8086.0|6936.0|4102.0|3891.0|4669.0|6083.0|3015.0|4102.0|0.0|1000.0|1500.0|1000.0|1|0.5412667989730835
597|597|20000.0|1.0|3.0|2.0|23.0|2.0|0.0|0.0|0.0|0.0|-2.0|18337.0|19317.0|19645.0|19935.0|0.0|0.0|1602.0|1710.0|1000.0|0.0|0.0|0.0|1|0.8507167100906372
598|598|30000.0|1.0|2.0|1.0|38.0|1.0|-1.0|-1.0|-1.0|-1.0|-2.0|0.0|2281.0|3666.0|2713.0|0.0|0.0|2281.0|3666.0|2713.0|0.0|0.0|0.0|1|0.5523347854614258
599|599|220000.0|2.0|1.0|1.0|39.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|419.0|419.0|419.0|419.0|419.0|419.0|419.0|419.0|419.0|419.0|419.0|419.0|0|0.6151605844497681
600|600|350000.0|1.0|1.0|1.0|50.0|0.0|0.0|0.0|0.0|0.0|0.0|93676.0|91832.0|88719.0|87968.0|84596.0|82785.0|3240.0|5006.0|4014.0|3010.0|3043.0|5003.0|0|0.752345085144043
601|601|70000.0|1.0|3.0|1.0|46.0|0.0|0.0|0.0|0.0|2.0|2.0|24345.0|25349.0|26694.0|28935.0|28174.0|30061.0|1414.0|1759.0|3000.0|0.0|2500.0|0.0|1|0.5818923711776733
602|602|50000.0|1.0|1.0|1.0|23.0|1.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0.5512475371360779
603|603|200000.0|2.0|2.0|1.0|41.0|0.0|0.0|0.0|0.0|0.0|-1.0|18012.0|18367.0|16996.0|11461.0|8150.0|5584.0|1385.0|1020.0|229.0|183.0|5584.0|888.0|0|0.666024923324585
604|604|30000.0|2.0|2.0|2.0|34.0|0.0|0.0|0.0|0.0|0.0|0.0|23336.0|24642.0|25382.0|26351.0|25165.0|25536.0|1700.0|1440.0|1409.0|1048.0|927.0|932.0|0|0.6023443937301636
605|605|380000.0|2.0|2.0|1.0|43.0|1.0|-2.0|-2.0|-1.0|-1.0|-1.0|0.0|0.0|0.0|2039.0|0.0|4481.0|0.0|0.0|2039.0|0.0|4481.0|312.0|1|0.5477098226547241
606|606|130000.0|2.0|2.0|1.0|42.0|2.0|2.0|2.0|0.0|0.0|0.0|130623.0|131926.0|128380.0|126792.0|103497.0|96991.0|6400.0|0.0|4535.0|3900.0|4300.0|3700.0|1|0.9275119304656982
607|607|150000.0|2.0|3.0|2.0|47.0|0.0|0.0|0.0|0.0|0.0|0.0|132093.0|129831.0|126485.0|124547.0|117364.0|117368.0|5000.0|5000.0|5000.0|5000.0|5000.0|5000.0|0|0.7528094053268433
608|608|360000.0|2.0|1.0|1.0|31.0|-2.0|-1.0|-1.0|-2.0|-2.0|-2.0|-4.0|434.0|0.0|0.0|0.0|0.0|438.0|0.0|0.0|0.0|0.0|0.0|0|0.5720106363296509
609|609|160000.0|1.0|2.0|1.0|50.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|269.0|0.0|697.0|697.0|895.0|1341.0|0.0|697.0|697.0|895.0|1341.0|402.0|0|0.5727210640907288
610|610|280000.0|2.0|1.0|2.0|35.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|6494.0|28723.0|9432.0|3472.0|3472.0|10237.0|28723.0|9432.0|3472.0|3472.0|10237.0|12129.0|0|0.8106045722961426
611|611|180000.0|2.0|3.0|1.0|31.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|247.0|1562.0|1548.0|768.0|0.0|0.0|1562.0|1548.0|768.0|0.0|0.0|0.0|0|0.6487371921539307
612|612|50000.0|1.0|3.0|1.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|46450.0|47599.0|48456.0|44546.0|43256.0|13342.0|2200.0|2016.0|2009.0|2092.0|1020.0|1018.0|0|0.6151710748672485
613|613|30000.0|1.0|3.0|2.0|24.0|2.0|2.0|2.0|0.0|0.0|-2.0|28470.0|31407.0|30200.0|30000.0|0.0|0.0|3407.0|0.0|0.0|0.0|0.0|0.0|1|0.9203503727912903
614|614|80000.0|2.0|1.0|2.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|53301.0|55444.0|60738.0|62818.0|45413.0|44793.0|3525.0|10000.0|7296.0|3000.0|3000.0|4500.0|0|0.7546367049217224
615|615|140000.0|1.0|2.0|1.0|29.0|0.0|0.0|0.0|0.0|2.0|0.0|140933.0|140883.0|138087.0|141620.0|110532.0|111638.0|5503.0|7210.0|15128.0|0.0|4200.0|4300.0|0|0.5520159006118774
616|616|180000.0|1.0|2.0|2.0|30.0|0.0|0.0|0.0|0.0|2.0|-1.0|51323.0|44638.0|28674.0|14834.0|1415.0|47417.0|2124.0|1588.0|1526.0|66.0|57317.0|70052.0|0|0.7292076349258423
617|617|150000.0|2.0|1.0|1.0|30.0|0.0|0.0|0.0|0.0|0.0|2.0|114797.0|117393.0|120002.0|122013.0|131426.0|134676.0|4500.0|4500.0|4000.0|11000.0|5000.0|3500.0|0|0.7526148557662964
618|618|320000.0|1.0|1.0|2.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|95526.0|97737.0|101151.0|104203.0|108867.0|40411.0|5000.0|5000.0|5000.0|5364.0|5010.0|5013.0|0|0.7903663516044617
619|619|580000.0|1.0|1.0|1.0|35.0|-2.0|-2.0|-1.0|0.0|-1.0|0.0|9238.0|0.0|1758.0|2886.0|3733.0|3040.0|0.0|1758.0|2014.0|3793.0|7.0|2138.0|0|0.6794428825378418
620|620|10000.0|2.0|2.0|1.0|49.0|2.0|0.0|0.0|0.0|0.0|0.0|2240.0|3100.0|4116.0|5280.0|5543.0|5605.0|1057.0|1073.0|1237.0|500.0|300.0|205.0|1|0.8345000147819519
621|621|50000.0|2.0|3.0|2.0|23.0|2.0|0.0|0.0|0.0|0.0|0.0|37350.0|39740.0|40779.0|41793.0|42916.0|44199.0|3000.0|2000.0|2000.0|1800.0|2000.0|2000.0|1|0.8237794637680054
622|622|150000.0|2.0|1.0|1.0|38.0|0.0|0.0|0.0|0.0|-1.0|-1.0|109244.0|96560.0|86565.0|85069.0|508.0|0.0|3506.0|5000.0|5003.0|508.0|0.0|0.0|0|0.7227648496627808
623|623|100000.0|2.0|3.0|1.0|51.0|0.0|0.0|0.0|0.0|0.0|0.0|98918.0|96916.0|98492.0|89961.0|93971.0|85526.0|4523.0|4213.0|3100.0|10000.0|3220.0|3130.0|0|0.7070793509483337
